application_number,examiner_id,au,app_filing_date,app_last_action_date,app_disposal_type,gender,race,examiner_earliest_date,processing_time,au_group,tenure,latest_action_date_x,latest_action_date_y,latest_action_date,degree,betweenness,closeness,degree_weighted_by_tenure,app_proc_time,num_applications
11168107,93313.0,162,2005-06-27,2007-07-11,ISS,male,white,2000-10-06,744,162,4639,2017-05-19,2013-06-19,2013-06-19,,,,,2914,6
13188222,94519.0,162,2011-07-21,2014-04-09,ISS,male,Asian,2000-01-13,993,162,6314,2017-05-22,2017-04-27,2017-04-27,,,,,2107,7
10549849,75563.0,179,2005-12-12,2008-11-29,ABN,female,white,2000-01-06,1083,179,5970,2017-05-23,2016-05-11,2016-05-11,,,,,3803,3
12031174,76469.0,179,2008-02-14,2010-06-17,ABN,female,white,2005-01-27,854,179,4439,2017-05-23,2017-03-24,2017-03-24,0.007042253521126761,0.0,0.007042253521126761,4217.0,3326,1
10487333,99047.0,162,2004-10-19,2010-05-20,ABN,female,white,2002-10-10,2039,162,4787,2017-05-18,2015-11-18,2015-11-18,0.007042253521126761,0.0,0.007042253521126761,4787.0,4047,3
14384654,74707.0,179,2014-11-10,2015-04-06,PEND,male,white,2004-05-27,147,179,3966,2017-05-22,2015-04-06,2015-04-06,,,,,147,1
10911697,66251.0,179,2004-08-05,2010-03-19,ABN,female,white,2003-03-14,2052,179,4368,2017-04-14,2015-02-27,2015-02-27,0.02112676056338028,0.009578705847809831,0.15103091194871637,13104.0,3858,4
11589079,60077.0,179,2006-10-30,2009-09-29,ABN,female,white,2000-05-08,1065,179,6197,2017-05-23,2017-04-26,2017-04-26,0.007042253521126761,0.0,0.11096644173724014,3085.0,3831,1
12839583,62164.0,179,2010-07-20,2017-04-13,PEND,female,Asian,2000-02-11,2459,179,6271,2017-05-19,2017-04-13,2017-04-13,0.007042253521126761,0.0,0.14319735842440534,6082.0,2459,1
12683106,94519.0,162,2010-01-06,2011-11-09,ISS,male,Asian,2000-01-13,672,162,6314,2017-05-22,2017-04-27,2017-04-27,,,,,2668,7
11339757,98045.0,179,2006-01-25,2008-09-15,ABN,male,white,2004-03-18,964,179,1642,2017-05-12,2008-09-15,2008-09-15,0.035211267605633804,0.11836979322744981,0.15202891356952286,8210.0,964,2
12059138,73303.0,179,2008-03-31,2010-08-11,ISS,male,white,2004-02-27,863,179,4701,2017-05-23,2017-01-10,2017-01-10,,,,,3207,1
10451940,92688.0,162,2003-06-26,2006-01-31,ABN,male,white,2000-05-12,950,162,2595,2016-01-29,2007-06-20,2007-06-20,0.007042253521126761,0.0,0.14716658157902637,5455.0,1455,2
11001252,66118.0,179,2004-12-01,2010-06-16,ABN,male,white,2000-01-19,2023,179,4942,2017-05-12,2013-07-31,2013-07-31,0.014084507042253521,0.013187722941993245,0.15722352337258172,9198.0,3164,1
11529969,99125.0,162,2006-09-29,2014-06-06,ISS,male,black,2000-01-05,2807,162,5266,2017-05-19,2014-06-06,2014-06-06,,,,,2807,4
11257233,60309.0,179,2005-10-24,2008-02-19,ABN,male,white,2000-01-10,848,179,4794,2017-05-19,2013-02-24,2013-02-24,,,,,2680,4
11299836,93725.0,179,2005-12-12,2009-08-17,ABN,male,Asian,2000-01-03,1344,179,6064,2017-05-23,2016-08-10,2016-08-10,,,,,3894,1
11179269,98114.0,179,2005-07-12,2007-10-31,ABN,female,Asian,2000-01-03,841,179,6043,2017-05-22,2016-07-20,2016-07-20,0.04929577464788733,0.12351873977585692,0.18259557344064387,35631.0,4026,2
10695517,97339.0,179,2003-10-28,2008-09-10,ISS,female,white,2000-07-16,1779,179,4146,2017-05-20,2011-11-22,2011-11-22,,,,,2947,1
09564644,65135.0,179,2000-05-03,2013-05-10,ISS,female,white,2000-05-03,4755,179,6140,2017-05-17,2017-02-23,2017-02-23,,,,,6140,2
10558879,97705.0,179,2005-11-29,2009-08-06,ABN,male,white,2002-10-23,1346,179,5279,2017-05-22,2017-04-06,2017-04-06,0.014084507042253521,0.0,0.08479253901789113,10558.0,4146,2
10494798,61043.0,179,2004-05-27,2008-10-14,ABN,male,white,2000-01-04,1601,179,6274,2017-05-17,2017-03-09,2017-03-09,,,,,4669,2
11721605,66042.0,162,2007-06-13,2010-01-20,ABN,male,white,2001-01-16,952,162,3291,2017-04-28,2010-01-20,2010-01-20,,,,,952,1
09611334,76271.0,162,2000-07-05,2009-12-14,ISS,male,white,2000-01-05,3449,162,3631,2017-04-21,2009-12-14,2009-12-14,,,,,3449,5
12690043,60764.0,162,2010-01-19,2012-09-04,ABN,female,white,2004-04-16,959,162,3542,2017-05-22,2013-12-27,2013-12-27,,,,,1438,3
11606936,72666.0,179,2006-12-01,2010-02-01,ABN,male,white,2000-01-03,1158,179,5996,2017-05-20,2016-06-03,2016-06-03,0.02112676056338028,0.004894615922485267,0.0848968348838418,14690.0,3472,2
13442213,61821.0,162,2012-04-09,2017-03-14,ABN,female,white,2001-10-31,1800,162,5613,2019-11-16,2017-03-14,2017-03-14,,,,,1800,2
11665496,97183.0,179,2007-04-16,2010-12-01,ISS,male,white,2003-08-07,1325,179,2673,2017-05-22,2010-12-01,2010-12-01,,,,,1325,1
10203017,90096.0,162,2002-10-16,2005-10-12,ISS,male,Hispanic,2000-01-05,1092,162,6342,2017-05-18,2017-05-17,2017-05-17,,,,,5327,4
12617064,62352.0,179,2009-11-12,2015-06-01,ABN,female,white,2000-01-03,2027,179,5877,2017-05-23,2016-02-05,2016-02-05,,,,,2276,1
15216057,91421.0,162,2016-07-21,2017-04-12,PEND,male,white,2004-04-27,265,162,4761,2017-05-23,2017-05-10,2017-05-10,,,,,293,3
15133041,91421.0,162,2016-04-19,2017-03-08,PEND,male,white,2004-04-27,323,162,4761,2017-05-23,2017-05-10,2017-05-10,,,,,386,3
11989100,71758.0,162,2008-01-22,2012-05-02,ISS,male,white,2003-11-06,1562,162,3100,2017-05-22,2012-05-02,2012-05-02,,,,,1562,1
11072028,69909.0,179,2005-03-04,2012-06-18,ISS,male,white,2000-01-05,2663,179,5229,2017-05-18,2014-04-30,2014-04-30,0.035211267605633804,0.059306429594113155,0.16164198304581587,27845.0,3344,1
11955605,65567.0,162,2007-12-13,2010-09-15,ISS,male,white,2000-01-03,1007,162,6283,2017-04-28,2017-03-17,2017-03-17,,,,,3382,4
10800569,64951.0,179,2004-03-15,2009-01-07,ISS,female,white,2000-01-04,1759,179,6267,2017-05-19,2017-03-02,2017-03-02,0.014084507042253521,0.024879753483289604,0.15406501509054324,12534.0,4735,3
10551789,68311.0,162,2006-07-05,2010-08-04,ISS,male,white,2001-02-14,1491,162,5857,2017-05-19,2017-02-27,2017-02-27,,,,,3890,3
10503036,90096.0,162,2004-12-22,2008-01-16,ISS,male,Hispanic,2000-01-05,1120,162,6342,2017-05-18,2017-05-17,2017-05-17,,,,,4529,4
10222417,95534.0,179,2002-08-16,2009-01-28,ISS,female,white,2002-02-01,2357,179,4751,2017-05-23,2015-02-04,2015-02-04,,,,,4555,1
11566103,69209.0,179,2006-12-01,2009-11-19,ABN,male,white,2000-01-05,1084,179,6071,2017-05-23,2016-08-19,2016-08-19,,,,,3549,3
11084686,67409.0,179,2005-03-18,2016-05-27,ISS,male,white,2000-01-04,4088,179,6330,2017-05-19,2017-05-04,2017-05-04,,,,,4430,1
10652049,93677.0,162,2003-08-30,2009-08-19,ISS,male,white,2000-01-04,2181,162,6186,2017-11-08,2016-12-11,2016-12-11,,,,,4852,4
11943286,65042.0,179,2007-11-20,2016-12-09,ISS,male,white,2000-01-10,3307,179,6206,2017-05-23,2017-01-06,2017-01-06,,,,,3335,1
13257865,68166.0,162,2011-09-20,2014-02-12,ISS,female,Asian,2000-01-11,876,162,6307,2017-05-22,2017-04-18,2017-04-18,0.007042253521126761,0.0,0.009389671361502348,4249.0,2037,3
13133141,60872.0,162,2011-06-06,2013-05-22,ISS,male,white,2003-09-04,716,162,4863,2017-05-19,2016-12-27,2016-12-27,,,,,2031,2
11873776,78406.0,179,2007-10-17,2010-05-19,ISS,male,white,2000-01-04,945,179,3788,2017-05-12,2010-05-19,2010-05-19,,,,,945,3
11918826,67489.0,179,2007-10-18,2010-08-30,ABN,female,white,2000-06-26,1047,179,3717,2017-05-17,2010-08-30,2010-08-30,,,,,1047,2
13369771,71457.0,179,2012-02-09,2013-10-23,ISS,female,white,2000-01-17,622,179,5028,2017-05-23,2013-10-23,2013-10-23,,,,,622,1
13188903,62253.0,162,2011-07-22,2012-09-19,ABN,female,white,2000-01-04,425,162,4642,2017-04-21,2012-09-19,2012-09-19,,,,,425,4
13483324,67500.0,162,2012-05-30,2012-09-24,ABN,male,Asian,2003-04-30,117,162,3724,2017-05-23,2013-07-10,2013-07-10,,,,,406,3
10546419,76959.0,179,2005-12-22,2009-05-11,ABN,male,white,2000-01-10,1236,179,3409,2017-05-23,2009-05-11,2009-05-11,,,,,1236,1
11281648,99424.0,162,2005-11-17,2009-02-23,ABN,male,white,2002-12-06,1194,162,5260,2017-05-23,2017-05-01,2017-05-01,,,,,4183,3
10584951,97520.0,162,2006-09-13,2013-08-02,ISS,female,white,2002-02-25,2515,162,4382,2017-05-22,2014-02-24,2014-02-24,0.007042253521126761,0.0,0.009389671361502348,4249.0,2721,6
12457079,94631.0,162,2009-06-01,2012-02-13,ABN,male,white,2003-02-20,987,162,5191,2017-05-23,2017-05-08,2017-05-08,,,,,2898,5
14863258,99300.0,162,2015-09-23,2016-11-14,ABN,male,white,2002-09-26,418,162,5163,2017-05-19,2016-11-14,2016-11-14,,,,,418,3
15008120,64624.0,162,2016-01-27,2017-05-05,PEND,male,white,2007-07-18,464,162,3579,2017-05-19,2017-05-05,2017-05-05,,,,,464,2
12014813,73785.0,179,2008-01-16,2010-05-07,ABN,male,white,2005-01-19,842,179,1934,2017-02-10,2010-05-07,2010-05-07,,,,,842,1
11166293,75034.0,162,2005-08-26,2007-10-10,ISS,male,Asian,2000-01-04,775,162,6065,2017-05-19,2016-08-12,2016-08-12,0.007042253521126761,0.0,0.007042253521126761,5048.0,4004,5
14237446,92869.0,162,2014-03-18,2014-11-25,ISS,female,white,2002-07-08,252,162,4523,2017-05-19,2014-11-25,2014-11-25,,,,,252,5
10461022,96556.0,179,2003-06-13,2010-08-25,ISS,male,white,2000-01-04,2630,179,6021,2017-05-23,2016-06-29,2016-06-29,0.02112676056338028,0.022056949476787657,0.13428234778319723,15356.0,4765,1
11718914,91421.0,162,2007-05-09,2017-05-10,ISS,male,white,2004-04-27,3654,162,4761,2017-05-23,2017-05-10,2017-05-10,,,,,3654,3
10510888,77915.0,179,2005-05-27,2009-08-12,ISS,male,white,2000-01-13,1538,179,6130,2017-05-23,2016-10-25,2016-10-25,,,,,4169,2
11773593,95219.0,179,2007-07-05,2015-02-27,ISS,male,white,2005-06-17,2794,179,3542,2016-11-18,2015-02-27,2015-02-27,0.014084507042253521,0.009789231844970533,0.10394748006108942,7084.0,2794,1
13984078,87663.0,162,2013-10-16,2015-10-27,ABN,female,Hispanic,2004-01-30,741,162,4393,2017-05-19,2016-02-09,2016-02-09,,,,,846,2
14998792,82802.0,162,2016-02-18,2016-10-25,PEND,female,white,2003-03-31,250,162,5002,2017-05-23,2016-12-09,2016-12-09,,,,,295,3
11903066,68311.0,162,2007-09-20,2010-09-22,ISS,male,white,2001-02-14,1098,162,5857,2017-05-19,2017-02-27,2017-02-27,,,,,3448,3
10223990,76271.0,162,2002-08-20,2003-07-17,ISS,male,white,2000-01-05,331,162,3631,2017-04-21,2009-12-14,2009-12-14,,,,,2673,5
11105793,68415.0,179,2005-04-13,2008-10-08,ISS,female,white,2000-01-19,1274,179,6288,2017-05-23,2017-04-07,2017-04-07,,,,,4377,2
11569210,92592.0,179,2006-11-16,2015-01-30,ISS,female,white,2005-06-21,2997,179,4188,2017-05-23,2016-12-08,2016-12-08,,,,,3675,1
10972704,99249.0,179,2004-10-25,2009-12-07,ABN,female,white,2000-01-06,1869,179,5179,2017-05-19,2014-03-12,2014-03-12,,,,,3425,3
11125017,97649.0,179,2005-05-09,2016-07-01,ISS,male,white,2000-01-03,4071,179,6024,2017-04-21,2016-07-01,2016-07-01,,,,,4071,2
12144346,69304.0,179,2008-06-23,2009-12-19,ABN,female,white,2002-07-30,544,179,2699,2017-05-23,2009-12-19,2009-12-19,0.014084507042253521,0.009789231844970533,0.1304747197742219,5398.0,544,1
13888592,73094.0,162,2013-05-07,2014-11-09,ABN,male,white,2000-01-18,551,162,5409,2017-05-23,2014-11-09,2014-11-09,,,,,551,2
10559971,72941.0,162,2006-07-27,2013-02-08,ABN,female,Asian,2002-07-26,2388,162,5411,2017-05-19,2017-05-19,2017-05-19,,,,,3949,4
10833025,70767.0,162,2004-04-28,2007-09-19,ISS,female,white,2000-01-10,1239,162,3474,2017-05-19,2009-07-15,2009-07-15,0.007042253521126761,0.0,0.007042253521126761,3474.0,1904,2
10547206,91064.0,179,2006-05-19,2009-06-15,ABN,male,white,2004-10-01,1123,179,4479,2017-05-22,2017-01-05,2017-01-05,0.014084507042253521,9.989012086704625e-05,0.014084507042253521,8958.0,3884,3
11241861,89403.0,179,2005-09-30,2009-08-05,ISS,female,white,2000-01-12,1405,179,4865,2017-05-19,2013-05-08,2013-05-08,0.014084507042253521,0.009990136391095335,0.15338028169014084,10422.0,2777,1
15054084,91064.0,179,2016-02-25,2017-01-05,PEND,male,white,2004-10-01,315,179,4479,2017-05-22,2017-01-05,2017-01-05,0.014084507042253521,9.989012086704625e-05,0.014084507042253521,8958.0,315,3
13825597,99725.0,179,2013-03-22,2015-12-28,ABN,female,white,2000-01-03,1011,179,5838,2017-05-23,2015-12-28,2015-12-28,0.007042253521126761,0.0,0.12108969607116382,4311.0,1011,1
11508189,68970.0,179,2006-08-23,2009-04-30,ABN,female,black,2000-01-03,981,179,6057,2017-05-22,2016-08-03,2016-08-03,0.014084507042253521,0.05573868744381181,0.1278169014084507,6142.0,3633,1
10926704,62010.0,179,2004-08-27,2008-05-29,ABN,female,Hispanic,2000-01-03,1371,179,3069,2017-05-22,2008-05-29,2008-05-29,,,,,1371,2
10171478,62253.0,162,2002-06-13,2004-01-22,ABN,female,white,2000-01-04,588,162,4642,2017-04-21,2012-09-19,2012-09-19,,,,,3751,4
10550485,69539.0,179,2006-07-21,2009-11-09,ABN,male,Asian,2000-01-07,1207,179,5117,2017-05-23,2014-01-10,2014-01-10,,,,,2730,2
15120833,62815.0,179,2016-08-23,2017-02-21,PEND,male,white,2000-01-03,182,179,6259,2017-05-18,2017-02-21,2017-02-21,0.028169014084507043,0.08794886231206271,0.16551828959367715,17334.0,182,1
10503546,97705.0,179,2005-03-28,2009-05-06,ISS,male,white,2002-10-23,1500,179,5279,2017-05-22,2017-04-06,2017-04-06,0.014084507042253521,0.0,0.08479253901789113,10558.0,4392,2
13640421,99718.0,179,2012-10-10,2016-10-17,ABN,female,black,2005-04-04,1468,179,4214,2017-05-19,2016-10-17,2016-10-17,,,,,1468,2
11761771,97560.0,179,2007-06-12,2010-08-23,ABN,female,Asian,2000-01-04,1168,179,4157,2017-05-05,2011-05-23,2011-05-23,0.007042253521126761,0.0,0.009389671361502348,2162.0,1441,3
11467288,66769.0,179,2006-08-25,2010-06-23,ISS,male,white,2000-01-05,1398,179,5825,2017-05-17,2015-12-17,2015-12-17,0.014084507042253521,0.019378683448206972,0.12151606824042847,6496.0,3401,1
10975777,79539.0,179,2004-10-28,2008-12-08,ABN,male,white,2003-03-26,1502,179,4389,2017-05-19,2015-04-01,2015-04-01,,,,,3807,2
14772574,62976.0,179,2015-09-03,2017-04-14,ABN,male,white,2000-01-11,589,179,6303,2017-05-23,2017-04-14,2017-04-14,0.007042253521126761,0.0,0.009389671361502348,5609.0,589,1
11294796,92836.0,179,2005-12-06,2008-06-04,ISS,female,white,2000-01-19,911,179,5775,2017-05-19,2015-11-11,2015-11-11,0.007042253521126761,0.0,0.007042253521126761,4787.0,3627,1
11032000,63422.0,179,2005-01-11,2009-03-04,ABN,male,white,2000-02-24,1513,179,3296,2017-02-24,2009-03-04,2009-03-04,,,,,1513,2
11125406,73213.0,179,2005-05-10,2009-08-27,ABN,male,white,2000-01-07,1570,179,6111,2017-05-22,2016-09-30,2016-09-30,0.007042253521126761,0.0,0.14843253066787823,6216.0,4161,1
12100009,60726.0,162,2008-04-09,2011-06-08,ISS,female,white,2000-10-31,1155,162,5097,2017-05-23,2014-10-15,2014-10-15,,,,,2380,2
10863917,74943.0,179,2004-06-09,2011-12-26,ISS,male,white,2000-01-07,2756,179,4371,2017-05-12,2011-12-26,2011-12-26,,,,,2756,1
11263383,70533.0,179,2005-10-31,2010-07-28,ISS,male,white,2000-01-07,1731,179,6333,2017-05-22,2017-05-10,2017-05-10,,,,,4209,1
12042101,95839.0,179,2008-03-04,2011-01-05,ISS,male,Asian,2000-01-11,1037,179,6336,2017-05-23,2017-05-17,2017-05-17,,,,,3361,1
14418367,70597.0,162,2015-01-29,2016-11-17,ABN,male,white,2008-07-16,658,162,3152,2017-05-23,2017-03-03,2017-03-03,,,,,764,3
14370865,72122.0,179,2014-09-04,2017-03-05,ABN,male,white,2000-01-05,913,179,6269,2017-05-19,2017-03-05,2017-03-05,0.007042253521126761,0.0,0.0767754468971784,4700.0,913,3
15407497,95216.0,162,2017-01-17,2017-01-30,PEND,male,Asian,2007-03-06,13,162,3618,2017-05-23,2017-01-30,2017-01-30,,,,,13,1
11904186,60764.0,162,2007-09-26,2013-12-27,ISS,female,white,2004-04-16,2284,162,3542,2017-05-22,2013-12-27,2013-12-27,,,,,2284,3
14530857,72122.0,179,2014-11-03,2017-02-01,ISS,male,white,2000-01-05,821,179,6269,2017-05-19,2017-03-05,2017-03-05,0.007042253521126761,0.0,0.0767754468971784,4700.0,853,3
11839198,99316.0,179,2007-08-15,2009-02-18,ISS,female,white,2000-02-02,553,179,6062,2017-05-23,2016-09-07,2016-09-07,0.014084507042253521,0.009789231844970533,0.12549295774647887,6391.0,3311,1
13562830,74579.0,179,2012-07-31,2014-10-02,ABN,male,Asian,2001-02-09,793,179,5108,2017-05-23,2015-02-04,2015-02-04,0.035211267605633804,0.03156527819398662,0.16051424828037994,26281.0,918,3
09654182,64548.0,179,2000-09-01,2008-08-04,ABN,male,white,2000-01-07,2894,179,4616,2017-05-23,2012-08-27,2012-08-27,0.007042253521126761,0.0,0.14500236714404072,6043.0,4378,3
09833044,70017.0,162,2001-04-11,2002-07-15,ABN,female,Asian,2000-01-10,460,162,4960,2017-03-24,2013-08-09,2013-08-09,,,,,4503,2
11736365,71720.0,179,2007-04-17,2010-01-06,ISS,male,white,2000-01-14,995,179,6326,2017-05-22,2017-05-10,2017-05-10,0.007042253521126761,0.0,0.007042253521126761,3876.0,3676,3
12210735,66340.0,179,2008-09-15,2010-04-21,ISS,female,white,2000-01-07,583,179,5033,2017-05-12,2013-10-18,2013-10-18,,,,,1859,1
14973491,94519.0,162,2015-12-17,2017-04-27,PEND,male,Asian,2000-01-13,497,162,6314,2017-05-22,2017-04-27,2017-04-27,,,,,497,7
10865508,62160.0,162,2004-06-10,2009-09-18,ABN,female,Asian,2000-01-10,1926,162,5392,2017-05-23,2014-10-15,2014-10-15,,,,,3779,2
09582496,88110.0,162,2000-06-27,2013-07-19,ISS,female,white,2000-01-11,4770,162,6292,2017-05-23,2017-04-03,2017-04-03,,,,,6124,10
10776860,75606.0,179,2004-02-11,2016-11-25,ISS,male,white,2000-01-06,4671,179,6168,2017-05-20,2016-11-25,2016-11-25,,,,,4671,2
13911492,70597.0,162,2013-06-06,2014-06-10,ABN,male,white,2008-07-16,369,162,3152,2017-05-23,2017-03-03,2017-03-03,,,,,1366,3
12144625,78406.0,179,2008-06-24,2010-01-27,ISS,male,white,2000-01-04,582,179,3788,2017-05-12,2010-05-19,2010-05-19,,,,,694,3
10524815,99317.0,162,2005-02-18,2010-09-22,ISS,female,black,2002-05-07,2042,162,5455,2017-05-18,2017-04-13,2017-04-13,,,,,4437,3
15347122,98771.0,162,2016-11-09,2017-05-19,PEND,male,white,2003-02-14,191,162,5208,2017-05-22,2017-05-19,2017-05-19,,,,,191,4
10470769,61043.0,179,2003-07-31,2009-10-21,ABN,male,white,2000-01-04,2274,179,6274,2017-05-17,2017-03-09,2017-03-09,,,,,4970,2
11804165,81865.0,162,2007-05-17,2013-10-11,ISS,male,white,2000-01-19,2339,162,6041,2017-05-22,2016-08-03,2016-08-03,,,,,3366,1
13032288,92869.0,162,2011-02-22,2012-05-14,ABN,female,white,2002-07-08,447,162,4523,2017-05-19,2014-11-25,2014-11-25,,,,,1372,5
11629361,98943.0,179,2006-12-12,2010-07-21,ISS,male,white,2000-01-03,1317,179,5567,2017-05-19,2015-04-01,2015-04-01,,,,,3032,2
11020992,61182.0,179,2004-12-22,2017-02-10,ISS,male,white,2000-01-11,4433,179,6278,2017-05-19,2017-03-20,2017-03-20,,,,,4471,1
12309687,67998.0,162,2009-01-27,2011-09-28,ISS,female,white,2000-01-11,974,162,6203,2017-05-22,2017-01-04,2017-01-04,,,,,2899,2
11091535,96283.0,179,2005-03-28,2009-08-05,ISS,male,black,2000-01-07,1591,179,6271,2017-05-22,2017-03-09,2017-03-09,,,,,4364,1
14919464,77157.0,162,2015-10-21,2016-07-22,PEND,male,white,2000-02-22,275,162,5995,2017-05-12,2016-07-22,2016-07-22,,,,,275,1
12986112,94035.0,179,2011-01-06,2017-01-18,ISS,male,Asian,2005-03-31,2204,179,4311,2017-05-19,2017-01-18,2017-01-18,0.028169014084507043,0.038457696533812806,0.14623120076390544,17244.0,2204,1
10724513,98114.0,179,2003-11-26,2008-04-16,ISS,female,Asian,2000-01-03,1603,179,6043,2017-05-22,2016-07-20,2016-07-20,0.04929577464788733,0.12351873977585692,0.18259557344064387,35631.0,4620,2
13833717,79539.0,179,2013-03-15,2015-04-01,ISS,male,white,2003-03-26,747,179,4389,2017-05-19,2015-04-01,2015-04-01,,,,,747,2
12169367,94519.0,162,2008-07-08,2010-03-10,ISS,male,Asian,2000-01-13,610,162,6314,2017-05-22,2017-04-27,2017-04-27,,,,,3215,7
14122922,65963.0,162,2013-11-27,2016-09-12,ABN,female,white,2006-11-02,1020,162,3602,2017-05-22,2016-09-12,2016-09-12,,,,,1020,2
14831854,71747.0,179,2015-08-20,2017-05-15,PEND,female,white,2009-01-12,634,179,3045,2017-05-19,2017-05-15,2017-05-15,,,,,634,1
11809879,98582.0,179,2007-06-01,2010-07-21,ISS,male,white,2000-01-06,1146,179,6216,2017-05-19,2017-01-12,2017-01-12,0.07042253521126761,0.19296524904855733,0.18806846528763863,60588.0,3513,1
12893853,94677.0,162,2010-09-29,2013-11-13,ABN,male,white,2000-05-24,1141,162,6180,2019-08-29,2017-04-25,2017-04-25,,,,,2400,3
14673847,82802.0,162,2015-03-30,2016-12-09,ABN,female,white,2003-03-31,620,162,5002,2017-05-23,2016-12-09,2016-12-09,,,,,620,3
13700192,70769.0,162,2013-01-29,2014-08-06,ISS,male,white,2006-07-11,554,162,2948,2017-05-22,2014-08-06,2014-08-06,,,,,554,1
13819120,82802.0,162,2013-05-13,2015-04-15,ISS,female,white,2003-03-31,702,162,5002,2017-05-23,2016-12-09,2016-12-09,,,,,1306,3
14382390,94609.0,162,2014-09-02,2016-07-13,ISS,male,white,2006-11-21,680,162,3815,2017-05-20,2017-05-02,2017-05-02,,,,,973,4
12252501,91064.0,179,2008-10-16,2013-06-29,ABN,male,white,2004-10-01,1717,179,4479,2017-05-22,2017-01-05,2017-01-05,0.014084507042253521,9.989012086704625e-05,0.014084507042253521,8958.0,3003,3
10494339,98822.0,162,2004-04-30,2011-03-09,ISS,male,white,2000-02-28,2504,162,6205,2017-05-23,2017-02-23,2017-02-23,,,,,4682,4
11003805,75260.0,179,2004-12-03,2016-10-21,ISS,male,white,2000-02-04,4340,179,6104,2017-05-23,2016-10-21,2016-10-21,,,,,4340,1
14374568,98205.0,162,2014-07-25,2016-06-29,ISS,male,white,2000-01-03,705,162,6190,2017-05-22,2016-12-14,2016-12-14,,,,,873,3
10531568,72591.0,179,2005-04-18,2008-11-12,ISS,female,white,2000-01-03,1304,179,6302,2017-05-23,2017-04-05,2017-04-05,,,,,4370,1
14151539,61821.0,162,2014-01-09,2017-01-06,ABN,female,white,2001-10-31,1093,162,5613,2019-11-16,2017-03-14,2017-03-14,,,,,1160,2
12624100,92869.0,162,2009-11-23,2013-01-15,ABN,female,white,2002-07-08,1149,162,4523,2017-05-19,2014-11-25,2014-11-25,,,,,1828,5
10141989,66188.0,162,2002-05-10,2004-11-25,ISS,male,Hispanic,2000-01-21,930,162,1770,2017-05-05,2004-11-25,2004-11-25,,,,,930,2
13729930,71657.0,179,2012-12-28,2017-04-02,ABN,male,white,2000-01-03,1556,179,6299,2017-05-19,2017-04-02,2017-04-02,,,,,1556,1
11143180,99929.0,179,2005-06-02,2009-05-29,ABN,male,white,2004-06-01,1457,179,3762,2017-05-23,2014-09-19,2014-09-19,0.014084507042253521,0.0001997802417340925,0.01584507042253521,7524.0,3396,1
13224953,63822.0,162,2011-09-02,2013-11-15,ABN,female,white,2000-01-06,805,162,5062,2017-05-22,2013-11-15,2013-11-15,0.007042253521126761,0.0,0.009389671361502348,2078.0,805,3
09928852,66593.0,162,2001-08-13,2003-01-27,ABN,male,white,2000-01-04,532,162,1119,2015-03-27,2003-01-27,2003-01-27,,,,,532,1
11150735,72165.0,179,2005-06-10,2008-09-03,ISS,male,white,2000-01-07,1181,179,6256,2017-05-23,2017-02-22,2017-02-22,,,,,4275,2
11658406,72613.0,179,2007-01-25,2010-05-11,ABN,male,white,2004-11-08,1202,179,4167,2017-05-23,2016-04-06,2016-04-06,0.007042253521126761,0.0,0.12998328956791597,4167.0,3359,1
10319213,98297.0,179,2002-12-13,2009-07-30,ABN,male,Asian,2000-02-02,2421,179,3466,2017-05-23,2009-07-30,2009-07-30,0.007042253521126761,0.0,0.14716658157902637,5455.0,2421,1
10403159,93754.0,179,2003-03-31,2009-06-11,ABN,male,Asian,2000-03-20,2264,179,3618,2017-05-23,2010-02-14,2010-02-14,,,,,2512,2
13319041,74579.0,179,2011-11-04,2015-02-04,ISS,male,Asian,2001-02-09,1188,179,5108,2017-05-23,2015-02-04,2015-02-04,0.035211267605633804,0.03156527819398662,0.16051424828037994,26281.0,1188,3
15035131,99317.0,162,2016-05-06,2017-04-13,PEND,female,black,2002-05-07,342,162,5455,2017-05-18,2017-04-13,2017-04-13,,,,,342,3
09840675,61417.0,162,2001-04-23,2002-03-21,ISS,female,white,2000-01-07,332,162,2078,2017-05-19,2005-09-15,2005-09-15,0.014084507042253521,9.989012086704625e-05,0.014084507042253521,4156.0,1606,3
09588687,95225.0,162,2000-06-07,2014-03-21,ISS,male,white,2000-01-18,5035,162,5755,2017-05-20,2015-10-21,2015-10-21,0.028169014084507043,0.01588607510093875,0.13586835976488854,14708.0,5614,1
12471599,65537.0,162,2009-05-26,2012-09-05,ISS,male,white,2003-01-10,1198,162,4429,2017-05-23,2015-02-25,2015-02-25,0.007042253521126761,0.0,0.007042253521126761,5963.0,2101,3
10458801,63422.0,179,2003-06-11,2007-11-13,ABN,male,white,2000-02-24,1616,179,3296,2017-02-24,2009-03-04,2009-03-04,,,,,2093,2
09623475,76271.0,162,2000-10-30,2006-05-17,ISS,male,white,2000-01-05,2025,162,3631,2017-04-21,2009-12-14,2009-12-14,,,,,3332,5
12326368,67095.0,179,2008-12-02,2015-08-26,ISS,male,white,2006-02-22,2458,179,3472,2017-05-19,2015-08-26,2015-08-26,,,,,2458,1
13383226,70887.0,179,2012-01-10,2014-02-26,ISS,female,white,2000-01-06,778,179,5165,2017-03-31,2014-02-26,2014-02-26,0.014084507042253521,0.010851396796856783,0.15475588959767572,11086.0,778,1
