application_number,advice_date,ego_examiner_id,alter_examiner_id
11086231,15/09/2008,81049.0,66030.0
11086509,15/08/2008,96764.0,98738.0
11086531,13/08/2008,96764.0,98738.0
11086595,17/10/2008,69588.0,78321.0
11086595,17/10/2008,70897.0,78321.0
11087064,28/02/2008,80053.0,90563.0
11087064,20/06/2008,80053.0,90563.0
11087064,20/06/2008,80053.0,75519.0
11087140,20/03/2008,80053.0,88254.0
11087187,10/01/2008,63510.0,92078.0
11087289,14/05/2008,98336.0,78326.0
11087295,24/07/2008,98336.0,78612.0
11087385,09/06/2008,99311.0,83852.0
11087444,01/07/2008,66885.0,74114.0
11087466,17/04/2008,79058.0,66030.0
11087635,21/04/2008,67343.0,95310.0
11087650,17/01/2008,76979.0,71353.0
11087650,09/06/2008,76979.0,71353.0
11087819,13/06/2008,94782.0,60203.0
11087890,29/09/2008,66622.0,78437.0
11087890,29/09/2008,66622.0,85057.0
11087890,29/09/2008,66622.0,69090.0
11088048,10/07/2008,67343.0,99395.0
11088245,13/05/2008,94782.0,67829.0
11088245,09/12/2008,94782.0,67829.0
11088245,13/05/2008,94782.0,60203.0
11088380,21/07/2008,88202.0,77068.0
11088380,21/07/2008,88202.0,68169.0
11088413,03/09/2008,94208.0,63635.0
11088527,19/02/2008,71655.0,71353.0
11088527,19/02/2008,71655.0,89539.0
11088584,12/06/2008,62658.0,67389.0
11088769,12/06/2008,66251.0,67890.0
11088769,12/06/2008,66251.0,86422.0
11088769,12/06/2008,66251.0,70788.0
11088811,01/07/2008,94301.0,59975.0
11088811,01/07/2008,94301.0,62064.0
11088950,06/11/2008,89312.0,66582.0
11088950,06/11/2008,89312.0,62487.0
11088950,16/06/2008,89312.0,89312.0
11088950,06/11/2008,89312.0,89312.0
11088958,29/09/2008,66581.0,81442.0
11088986,31/07/2008,89323.0,97961.0
11088997,07/10/2008,69116.0,67389.0
11088997,07/10/2008,69116.0,62528.0
11089188,25/04/2008,64403.0,77298.0
11089188,25/04/2008,64403.0,93553.0
11089271,28/03/2008,62773.0,83222.0
11089271,28/03/2008,62773.0,60023.0
11089278,04/03/2008,75592.0,66582.0
11089278,04/03/2008,75592.0,77294.0
11089467,17/07/2008,94313.0,72478.0
11089468,13/03/2008,70907.0,83313.0
11089468,13/03/2008,70907.0,60400.0
11089468,13/03/2008,70907.0,70805.0
11089538,05/03/2008,63714.0,62499.0
11089599,06/10/2008,62773.0,60023.0
11089619,19/03/2008,96225.0,73382.0
11089631,20/03/2008,94782.0,94782.0
11089631,20/03/2008,94782.0,67829.0
11089639,13/06/2008,69463.0,69463.0
11089639,13/06/2008,69463.0,92078.0
11089696,21/07/2008,62773.0,83222.0
11089696,21/07/2008,62773.0,60023.0
11089792,28/01/2008,65867.0,96691.0
11089792,28/01/2008,65867.0,78036.0
11089801,02/04/2008,69463.0,69463.0
11089801,02/04/2008,69463.0,92078.0
11089945,02/05/2008,64169.0,72882.0
11089964,23/07/2008,62773.0,83222.0
11089964,23/07/2008,62773.0,60023.0
11089988,01/10/2008,62773.0,60023.0
11089993,11/07/2008,62773.0,83313.0
11089993,11/07/2008,62773.0,99902.0
11089993,11/12/2008,62773.0,99902.0
11089993,11/07/2008,62773.0,83222.0
11089993,11/07/2008,62773.0,60023.0
11089993,11/12/2008,62773.0,60023.0
11090042,02/06/2008,69463.0,69463.0
11090042,02/06/2008,69463.0,92078.0
11090110,24/06/2008,69463.0,69463.0
11090110,24/06/2008,69463.0,92078.0
11090114,27/05/2008,69463.0,69463.0
11090114,27/05/2008,69463.0,92078.0
11090115,17/06/2008,62773.0,83222.0
11090115,17/06/2008,62773.0,60023.0
11090115,30/10/2008,62773.0,60023.0
11090286,29/10/2008,60399.0,68532.0
11090393,04/04/2008,90956.0,64053.0
11090612,02/05/2008,66359.0,92028.0
11090634,01/05/2008,69463.0,69463.0
11090634,01/05/2008,69463.0,92078.0
11090918,09/07/2008,66715.0,71119.0
11090998,10/12/2008,94905.0,96939.0
11091063,22/02/2008,69463.0,69463.0
11091063,28/10/2008,69463.0,69463.0
11091063,22/02/2008,69463.0,92078.0
11091063,28/10/2008,69463.0,92078.0
11091076,12/02/2008,66971.0,62312.0
11091349,09/07/2008,97755.0,75367.0
11091476,05/08/2008,93703.0,93703.0
11091476,05/08/2008,93703.0,65015.0
11091883,02/01/2008,71931.0,72253.0
11091913,28/04/2008,69463.0,69463.0
11091913,28/04/2008,69463.0,92078.0
11091924,21/08/2008,65068.0,71059.0
11091948,31/07/2008,64864.0,96172.0
11091983,22/12/2008,60258.0,69118.0
11092153,13/05/2008,69835.0,62919.0
11092153,15/12/2008,69835.0,62919.0
11092186,28/03/2008,69098.0,99930.0
11092186,30/09/2008,69098.0,99930.0
11092186,30/09/2008,69098.0,99662.0
11092186,28/03/2008,69098.0,69098.0
11092207,21/07/2008,69463.0,69463.0
11092207,08/12/2008,69463.0,69463.0
11092207,21/07/2008,69463.0,92078.0
11092207,08/12/2008,69463.0,92078.0
11092304,13/05/2008,59987.0,95459.0
11092470,11/06/2008,89323.0,97961.0
11092470,17/12/2008,89323.0,97961.0
11092495,20/08/2008,86109.0,99007.0
11092637,10/09/2008,80730.0,69909.0
11092637,10/09/2008,80730.0,98582.0
11092694,14/05/2008,93968.0,75933.0
11092728,21/05/2008,89323.0,93380.0
11092745,29/05/2008,89323.0,93380.0
11092793,01/04/2008,59987.0,95459.0
11092793,01/04/2008,59987.0,89539.0
11092803,15/12/2008,97755.0,75367.0
11093134,15/10/2008,62659.0,75933.0
11093134,15/10/2008,62659.0,62659.0
11093134,15/10/2008,62659.0,95065.0
11093292,27/06/2008,93703.0,93703.0
11093292,27/06/2008,93703.0,65015.0
11093295,17/10/2008,84267.0,60437.0
11093295,17/10/2008,84267.0,77651.0
11093412,28/04/2008,62098.0,89539.0
11093412,29/10/2008,62098.0,89539.0
11093536,09/07/2008,71119.0,69209.0
11093536,09/07/2008,71119.0,82735.0
11093541,04/04/2008,61734.0,62919.0
11093555,08/02/2008,63030.0,62312.0
11093657,03/10/2008,61064.0,60843.0
11093781,18/07/2008,62517.0,92028.0
11093826,19/08/2008,90633.0,84697.0
11093907,28/07/2008,93703.0,62919.0
11093907,28/07/2008,93703.0,93703.0
11093998,25/11/2008,97975.0,92464.0
11093998,25/11/2008,97975.0,70835.0
11094025,25/11/2008,59801.0,59771.0
11094025,25/11/2008,59801.0,60077.0
11094264,03/04/2008,77838.0,91499.0
11094292,23/01/2008,63657.0,98717.0
11094326,22/12/2008,64053.0,90956.0
11094430,28/02/2008,76969.0,92078.0
11094817,03/10/2008,96062.0,79585.0
11094930,23/04/2008,59108.0,74687.0
11095094,21/11/2008,88905.0,61889.0
11095103,05/08/2008,99518.0,91867.0
11095103,26/11/2008,99518.0,91867.0
11095104,15/12/2008,79058.0,60272.0
11095121,13/05/2008,76969.0,92078.0
11095121,29/09/2008,76969.0,92078.0
11095121,03/03/2008,76969.0,82404.0
11095289,02/05/2008,71930.0,75519.0
11095289,02/05/2008,71930.0,99657.0
11095353,03/10/2008,76969.0,92078.0
11095608,30/12/2008,94782.0,75933.0
11095608,09/06/2008,85323.0,75933.0
11095631,06/02/2008,77838.0,91499.0
11095643,09/04/2008,97111.0,75772.0
11095643,09/04/2008,97111.0,77746.0
11095650,22/02/2008,69588.0,95398.0
11095650,22/02/2008,69588.0,78321.0
11095650,22/02/2008,93802.0,95398.0
11095650,22/02/2008,93802.0,78321.0
11095686,17/01/2008,67690.0,65974.0
11095736,04/04/2008,76969.0,92078.0
11095736,16/09/2008,76969.0,92078.0
11095737,28/08/2008,59838.0,71764.0
11095737,28/08/2008,59838.0,61485.0
11095769,09/12/2008,65397.0,70248.0
11095826,14/11/2008,71930.0,73567.0
11095923,01/10/2008,80730.0,69909.0
11095923,01/10/2008,80730.0,86928.0
11095923,01/10/2008,80730.0,98834.0
11095923,01/10/2008,80730.0,98804.0
11095939,09/12/2008,96054.0,62919.0
11095945,12/02/2008,59211.0,66266.0
11095945,16/07/2008,59211.0,66266.0
11095945,16/07/2008,59211.0,72882.0
11096010,08/02/2008,76969.0,92078.0
11096010,29/10/2008,76969.0,92078.0
11096019,21/04/2008,71174.0,59338.0
11096019,16/10/2008,71174.0,59338.0
11096046,30/12/2008,74224.0,65024.0
11096046,30/12/2008,74224.0,94911.0
11096206,09/07/2008,61734.0,72535.0
11096229,06/10/2008,80730.0,69909.0
11096310,12/06/2008,61734.0,62919.0
11096404,16/01/2008,63657.0,98717.0
11096437,01/10/2008,96424.0,63836.0
11096445,23/05/2008,93896.0,71762.0
11096554,15/05/2008,63440.0,63155.0
11096679,14/05/2008,69098.0,99930.0
11096679,01/12/2008,69098.0,99930.0
11096679,14/05/2008,69098.0,69098.0
11096756,10/10/2008,70767.0,94070.0
11096756,10/10/2008,70767.0,89882.0
11096780,11/07/2008,68287.0,68287.0
11096780,11/07/2008,68287.0,71487.0
11096780,11/07/2008,68287.0,72875.0
11096871,31/10/2008,71222.0,59181.0
11096885,15/04/2008,70919.0,71604.0
11096885,15/04/2008,70919.0,64728.0
11096996,30/06/2008,60922.0,96556.0
11097037,25/07/2008,64881.0,72875.0
11097040,17/06/2008,64881.0,66685.0
11097072,07/05/2008,66436.0,77112.0
11097084,11/12/2008,64524.0,83190.0
11097105,09/07/2008,64881.0,62242.0
11097329,13/03/2008,67300.0,98489.0
11097329,30/09/2008,67300.0,95970.0
11097329,30/09/2008,67300.0,94774.0
11097360,28/10/2008,64524.0,83190.0
11097421,01/02/2008,63657.0,92028.0
11097422,09/12/2008,64524.0,83190.0
11097461,06/10/2008,70799.0,97692.0
11097479,04/09/2008,96651.0,66565.0
11097479,04/09/2008,96651.0,93754.0
11097481,27/10/2008,96651.0,61047.0
11097518,10/11/2008,62583.0,87486.0
11097585,04/09/2008,59723.0,96507.0
11097585,04/09/2008,59723.0,66030.0
11097634,13/02/2008,94987.0,61533.0
11097634,28/10/2008,94987.0,63002.0
11097724,09/10/2008,96651.0,94753.0
11097724,09/10/2008,96651.0,93754.0
11097950,28/04/2008,89312.0,66582.0
11097950,01/12/2008,89312.0,66582.0
11097960,02/10/2008,85865.0,85381.0
11097960,02/10/2008,85865.0,65024.0
11098045,19/08/2008,64881.0,62528.0
11098067,13/06/2008,65271.0,64851.0
11098204,02/10/2008,97657.0,77298.0
11098301,02/05/2008,97964.0,60130.0
11098301,02/05/2008,97964.0,87994.0
11098301,02/05/2008,97964.0,64904.0
11098318,20/03/2008,69221.0,63635.0
11098318,24/09/2008,69221.0,63635.0
11098486,30/05/2008,72002.0,76004.0
11098486,30/05/2008,72002.0,98656.0
11098486,30/05/2008,72002.0,75416.0
11098730,19/08/2008,64881.0,62528.0
11098809,12/12/2008,97964.0,68752.0
11098809,12/12/2008,97964.0,64904.0
11098931,01/04/2008,69098.0,99930.0
11098931,01/04/2008,69098.0,69098.0
11099146,18/09/2008,93896.0,97692.0
11099245,04/03/2008,94695.0,71764.0
11099245,04/03/2008,94695.0,61485.0
11099538,28/05/2008,91039.0,91039.0
11099617,01/05/2008,81393.0,75416.0
11099810,20/08/2008,97964.0,98717.0
11099813,14/05/2008,80730.0,69909.0
11099813,14/05/2008,80730.0,98804.0
11099824,15/12/2008,94956.0,64548.0
11100240,17/09/2008,60974.0,60579.0
11100240,17/09/2008,60974.0,66565.0
11100331,05/12/2008,88678.0,60243.0
11100331,05/12/2008,88678.0,75519.0
11100409,05/12/2008,66805.0,98919.0
11100684,08/04/2008,90956.0,64053.0
11100756,16/09/2008,64881.0,62528.0
11100814,09/04/2008,64053.0,90956.0
11100846,25/09/2008,64881.0,62528.0
11100857,16/09/2008,59539.0,76320.0
11100881,30/09/2008,97795.0,96691.0
11100881,30/09/2008,97795.0,78036.0
11100890,28/02/2008,94987.0,61533.0
11100890,28/02/2008,94987.0,63002.0
11100903,24/12/2008,77773.0,91499.0
11100993,09/06/2008,72573.0,98738.0
11101060,09/07/2008,66359.0,66030.0
11101136,21/04/2008,95183.0,64520.0
11101150,09/01/2008,84972.0,98738.0
11101150,29/10/2008,84972.0,64834.0
11101192,09/07/2008,95363.0,72875.0
11101209,22/07/2008,97705.0,77112.0
11101280,21/11/2008,61678.0,74747.0
11101317,18/08/2008,69657.0,62528.0
11101317,18/08/2008,69657.0,69657.0
11101554,07/10/2008,94780.0,66030.0
11101777,03/04/2008,59719.0,76536.0
11101898,03/01/2008,97910.0,60045.0
11101898,03/01/2008,97910.0,70164.0
11101898,03/01/2008,97910.0,85987.0
11101898,03/01/2008,97910.0,72882.0
11101898,03/01/2008,97910.0,59738.0
11101898,03/01/2008,97910.0,99004.0
11101898,03/01/2008,97910.0,95084.0
11101947,31/07/2008,95363.0,66685.0
11101964,12/05/2008,92981.0,62242.0
11102061,31/10/2008,92981.0,88225.0
11102061,14/05/2008,92981.0,62242.0
11102061,31/10/2008,92981.0,62242.0
11102090,08/10/2008,90135.0,94556.0
11102121,21/02/2008,81393.0,75416.0
11102176,05/02/2008,95010.0,74052.0
11102308,04/03/2008,67659.0,59074.0
11102430,03/04/2008,95726.0,91338.0
11102430,17/10/2008,95726.0,91338.0
11102430,03/04/2008,95726.0,65015.0
11102552,23/05/2008,92981.0,91499.0
11102552,23/05/2008,92981.0,62242.0
11102562,23/07/2008,60023.0,83222.0
11102562,23/07/2008,60023.0,60023.0
11102686,11/09/2008,74061.0,95398.0
11102686,11/09/2008,74061.0,71764.0
11102686,11/09/2008,74061.0,61485.0
11102690,03/12/2008,74061.0,95398.0
11102767,28/05/2008,92981.0,91499.0
11102767,28/05/2008,92981.0,62242.0
11102837,03/06/2008,69780.0,76320.0
11102958,30/09/2008,98854.0,62188.0
11103010,12/06/2008,78302.0,62783.0
11103061,16/12/2008,92981.0,76536.0
11103061,10/06/2008,92981.0,88225.0
11103061,16/12/2008,92981.0,88225.0
11103061,10/06/2008,92981.0,62242.0
11103081,30/04/2008,67300.0,94774.0
11103087,28/05/2008,69657.0,69657.0
11103099,18/11/2008,74061.0,95398.0
11103099,23/05/2008,74061.0,71764.0
11103099,23/05/2008,74061.0,61485.0
11103148,14/04/2008,67300.0,70458.0
11103148,14/04/2008,67300.0,94774.0
11103182,14/03/2008,75530.0,92733.0
11103206,17/11/2008,74061.0,95398.0
11103300,19/09/2008,71996.0,87028.0
11103305,04/11/2008,74061.0,95398.0
11103408,18/08/2008,75615.0,71764.0
11103408,18/08/2008,75615.0,61485.0
11103410,13/08/2008,75615.0,71764.0
11103410,13/08/2008,75615.0,61485.0
11103567,03/09/2008,94987.0,61533.0
11103676,27/03/2008,72052.0,64940.0
11103676,27/03/2008,72052.0,93911.0
11103738,01/10/2008,75615.0,95398.0
11103738,01/10/2008,75615.0,59074.0
11103801,14/03/2008,99580.0,62919.0
11103801,14/03/2008,99580.0,77169.0
11103801,14/03/2008,99580.0,99580.0
11103819,11/09/2008,75615.0,71764.0
11103819,11/09/2008,75615.0,61485.0
11103821,01/07/2008,63623.0,79585.0
11103821,01/07/2008,63623.0,62242.0
11103838,19/08/2008,60702.0,72249.0
11103838,19/08/2008,60702.0,65231.0
11104055,11/06/2008,60023.0,60023.0
11104056,16/10/2008,99580.0,77169.0
11104056,16/10/2008,99580.0,99580.0
11104081,05/11/2008,75615.0,95398.0
11104127,03/10/2008,69657.0,69657.0
11104132,17/12/2008,75615.0,95398.0
11104140,12/05/2008,91039.0,91039.0
11104217,23/05/2008,94987.0,61533.0
11104217,23/05/2008,94987.0,63002.0
11104258,03/11/2008,96154.0,72573.0
11104258,03/11/2008,96154.0,79585.0
11104274,19/12/2008,66910.0,77184.0
11104274,19/12/2008,66910.0,77068.0
11104313,19/09/2008,60702.0,66565.0
11104313,19/09/2008,60702.0,65231.0
11104322,05/08/2008,66626.0,98092.0
11104322,05/08/2008,66626.0,66565.0
11104326,05/08/2008,66626.0,66565.0
11104328,08/02/2008,63657.0,98717.0
11104336,11/01/2008,92143.0,77298.0
11104409,04/08/2008,76154.0,66450.0
11104409,04/08/2008,76154.0,75406.0
11104409,04/08/2008,76154.0,98804.0
11104466,01/10/2008,68071.0,62164.0
11104466,01/10/2008,71762.0,62164.0
11104518,17/03/2008,71930.0,99657.0
11104518,01/07/2008,71930.0,99657.0
11104622,24/03/2008,77112.0,77068.0
11104755,07/08/2008,95363.0,66685.0
11104843,18/06/2008,92981.0,62242.0
11104873,25/04/2008,94782.0,60203.0
11104924,12/11/2008,96906.0,96021.0
11104924,12/11/2008,96906.0,94753.0
11104936,08/12/2008,78326.0,68675.0
11104936,08/12/2008,78326.0,94987.0
11104936,08/12/2008,78326.0,94672.0
11104936,08/12/2008,78326.0,85786.0
11104982,05/08/2008,69657.0,62528.0
11104982,05/08/2008,69657.0,69657.0
11105000,17/07/2008,95891.0,62499.0
11105000,01/12/2008,95891.0,62499.0
11105046,24/10/2008,78326.0,92060.0
11105168,20/08/2008,95363.0,66685.0
11105196,03/12/2008,97705.0,72666.0
11105218,22/04/2008,71930.0,75519.0
11105384,07/08/2008,83670.0,97477.0
11105384,07/08/2008,83670.0,71230.0
11105384,07/08/2008,83670.0,93875.0
11105606,15/10/2008,69098.0,99930.0
11105683,20/02/2008,62815.0,77112.0
11105853,18/08/2008,69657.0,62528.0
11105853,18/08/2008,69657.0,69657.0
11105868,23/06/2008,92981.0,62242.0
11105876,02/07/2008,62583.0,94911.0
11105901,20/06/2008,60837.0,96556.0
11105909,20/02/2008,95183.0,71270.0
11105909,20/02/2008,95183.0,64520.0
11106082,20/06/2008,60837.0,96556.0
11106253,03/07/2008,65558.0,60986.0
11106253,03/07/2008,69873.0,60986.0
11106351,16/06/2008,64053.0,82563.0
11106351,16/06/2008,64053.0,87571.0
11106351,16/06/2008,64053.0,90956.0
11106361,28/10/2008,96906.0,65231.0
11106476,29/04/2008,69794.0,71720.0
11106476,29/04/2008,69794.0,59475.0
11106511,21/07/2008,67300.0,94774.0
11106573,30/05/2008,83670.0,95464.0
11106573,30/05/2008,83670.0,63496.0
11106573,30/05/2008,83670.0,97281.0
11106573,30/05/2008,83670.0,62549.0
11106573,30/05/2008,83670.0,60520.0
11106573,30/05/2008,83670.0,98059.0
11106573,30/05/2008,83670.0,99022.0
11106573,30/05/2008,83670.0,67583.0
11106573,30/05/2008,83670.0,99239.0
11106573,30/05/2008,83670.0,72576.0
11106573,30/05/2008,83670.0,95869.0
11106573,30/05/2008,83670.0,63752.0
11106630,08/08/2008,75341.0,88202.0
11106661,30/04/2008,69319.0,96691.0
11106661,30/04/2008,69319.0,78036.0
11106761,05/03/2008,60671.0,96691.0
11106761,05/03/2008,60671.0,78036.0
11106787,09/07/2008,69657.0,69657.0
11106974,24/03/2008,87065.0,96691.0
11106974,24/03/2008,87065.0,78036.0
11107222,15/05/2008,96438.0,69185.0
11107263,28/10/2008,63440.0,77825.0
11107380,25/01/2008,90361.0,71721.0
11107488,24/10/2008,69657.0,69657.0
11107539,25/03/2008,73920.0,80063.0
11107539,25/03/2008,73920.0,63519.0
11107554,26/02/2008,92143.0,76081.0
11107573,16/04/2008,64212.0,95398.0
11107659,15/10/2008,76969.0,92078.0
11107697,10/10/2008,69657.0,62528.0
11107697,10/10/2008,69657.0,69657.0
11107742,16/09/2008,69657.0,62528.0
11107742,16/09/2008,69657.0,69657.0
11107814,21/10/2008,70881.0,82244.0
11107814,21/10/2008,70881.0,70624.0
11107834,22/05/2008,99929.0,97650.0
11107834,22/05/2008,99929.0,69402.0
11107852,13/06/2008,93626.0,89539.0
11107907,29/09/2008,63657.0,87028.0
11107917,30/04/2008,61799.0,66096.0
11107969,17/04/2008,89323.0,95398.0
11108001,02/05/2008,68922.0,70079.0
11108053,06/05/2008,69463.0,69463.0
11108053,03/10/2008,69463.0,69463.0
11108053,06/05/2008,69463.0,92078.0
11108053,03/10/2008,69463.0,92078.0
11108053,06/05/2008,69463.0,64728.0
11108056,27/03/2008,59838.0,95398.0
11108208,15/05/2008,81877.0,75406.0
11108208,15/05/2008,81877.0,96556.0
11108208,15/05/2008,81877.0,59475.0
11108277,03/06/2008,81959.0,81959.0
11108292,28/10/2008,66622.0,85308.0
11108292,23/12/2008,66622.0,85308.0
11108418,30/09/2008,96906.0,91499.0
11108429,25/11/2008,69463.0,69463.0
11108429,25/11/2008,69463.0,92078.0
11108571,17/04/2008,69463.0,69463.0
11108571,14/11/2008,69463.0,69463.0
11108571,17/04/2008,69463.0,92078.0
11108571,14/11/2008,69463.0,92078.0
11108633,11/04/2008,63884.0,97322.0
11108633,24/10/2008,63884.0,97322.0
11108633,14/11/2008,63884.0,97322.0
11108805,29/04/2008,69463.0,69463.0
11108805,12/11/2008,69463.0,69463.0
11108805,12/11/2008,69463.0,92078.0
11108805,29/04/2008,69463.0,64728.0
11108833,08/12/2008,68532.0,99395.0
11108960,29/04/2008,96906.0,91499.0
11108988,27/06/2008,63440.0,67389.0
11108988,23/12/2008,63440.0,67389.0
11109087,11/12/2008,68127.0,67543.0
11109271,12/05/2008,90352.0,62242.0
11109285,29/01/2008,67226.0,67208.0
11109285,30/07/2008,67226.0,67208.0
11109285,29/01/2008,67226.0,60023.0
11109285,30/07/2008,67226.0,60023.0
11109286,04/08/2008,96906.0,68675.0
11109379,17/07/2008,93932.0,63519.0
11109539,05/09/2008,64881.0,62528.0
11109567,21/02/2008,67226.0,67208.0
11109567,07/10/2008,67226.0,67208.0
11109567,21/02/2008,67226.0,60023.0
11109567,07/10/2008,67226.0,60023.0
11109627,18/03/2008,67300.0,94774.0
11109653,24/04/2008,65121.0,62778.0
11109653,24/04/2008,65121.0,91867.0
11109750,05/02/2008,67226.0,67208.0
11109750,29/07/2008,67226.0,67208.0
11109750,05/02/2008,67226.0,60023.0
11109750,29/07/2008,67226.0,60023.0
11109751,05/02/2008,67226.0,67208.0
11109751,03/09/2008,67226.0,67208.0
11109751,05/02/2008,67226.0,60023.0
11109751,03/09/2008,67226.0,60023.0
11109842,04/04/2008,97750.0,95398.0
11109842,04/04/2008,97750.0,83852.0
11110072,04/08/2008,99106.0,64119.0
11110348,13/05/2008,97750.0,92078.0
11110348,09/12/2008,97750.0,95398.0
11110348,13/05/2008,97750.0,62919.0
11110348,09/12/2008,97750.0,62919.0
11110478,10/09/2008,67226.0,67208.0
11110478,10/09/2008,67226.0,60023.0
11110686,18/09/2008,74345.0,64129.0
11110776,24/01/2008,64864.0,76927.0
11110811,23/01/2008,92143.0,77298.0
11110811,04/09/2008,92143.0,64403.0
11111028,16/06/2008,91039.0,91039.0
11111158,09/04/2008,65284.0,64728.0
11111158,09/04/2008,65284.0,59074.0
11111298,29/04/2008,67300.0,74727.0
11111298,29/04/2008,67300.0,70032.0
11111298,29/04/2008,67300.0,94774.0
11111481,16/10/2008,95363.0,67543.0
11111557,08/05/2008,70370.0,83190.0
11111557,01/10/2008,70370.0,83190.0
11111785,26/06/2008,96926.0,66839.0
11112016,04/08/2008,62346.0,77068.0
11112063,18/04/2008,95237.0,92078.0
11112134,25/06/2008,91039.0,91039.0
11112222,18/04/2008,95237.0,92078.0
11112226,26/11/2008,96154.0,79585.0
11112506,30/04/2008,95237.0,92078.0
11112506,11/12/2008,95237.0,92078.0
11112584,05/05/2008,95237.0,92078.0
11112584,04/11/2008,95237.0,92078.0
11112671,04/06/2008,67300.0,70458.0
11112770,12/12/2008,65867.0,93949.0
11112770,12/12/2008,65867.0,76536.0
11112839,28/11/2008,64881.0,91853.0
11112905,23/04/2008,73847.0,71270.0
11112905,29/10/2008,73847.0,71764.0
11112905,29/10/2008,73847.0,61485.0
11112942,14/05/2008,98719.0,96277.0
11112942,14/05/2008,77345.0,96277.0
11113006,18/03/2008,63970.0,77294.0
11113020,06/06/2008,65068.0,96939.0
11113107,30/06/2008,98719.0,96277.0
11113107,30/06/2008,77345.0,96277.0
11113157,17/10/2008,64881.0,62528.0
11113307,19/03/2008,63657.0,87028.0
11113363,09/12/2008,96154.0,72573.0
11113363,09/12/2008,96154.0,79585.0
11113411,18/03/2008,98719.0,96277.0
11113411,18/03/2008,77345.0,96277.0
11113600,17/04/2008,77345.0,96277.0
11113617,22/07/2008,98719.0,96277.0
11113617,22/07/2008,77345.0,96277.0
11113654,23/12/2008,99070.0,99070.0
11113735,01/08/2008,99070.0,99070.0
11114005,04/12/2008,96154.0,79585.0
11114177,22/02/2008,75592.0,77294.0
11114177,18/06/2008,75592.0,77294.0
11114310,18/09/2008,64881.0,62528.0
11114337,09/05/2008,65284.0,83852.0
11114498,23/05/2008,85323.0,75933.0
11114549,14/08/2008,98224.0,70572.0
11114549,14/08/2008,98224.0,78063.0
11114549,14/08/2008,98224.0,94672.0
11114577,03/04/2008,75315.0,93380.0
11114712,08/05/2008,63030.0,62312.0
11115459,02/01/2008,68338.0,98473.0
11115520,10/10/2008,93896.0,98297.0
11115573,25/11/2008,88496.0,85308.0
11115680,03/10/2008,95363.0,99712.0
11115680,03/10/2008,95363.0,90049.0
11115745,08/07/2008,94994.0,94989.0
11115934,05/11/2008,93968.0,67829.0
11115934,17/04/2008,85323.0,67829.0
11116032,08/07/2008,91039.0,91039.0
11116208,30/04/2008,69077.0,63935.0
11116208,06/11/2008,69077.0,63935.0
11116381,30/04/2008,59716.0,59716.0
11116381,30/04/2008,59716.0,65231.0
11116382,14/11/2008,59716.0,59716.0
11116651,29/04/2008,64704.0,76536.0
11116651,29/04/2008,64704.0,93857.0
11116726,01/04/2008,73186.0,60579.0
11116931,29/04/2008,69098.0,99930.0
11116931,14/11/2008,69098.0,99930.0
11116956,15/09/2008,63613.0,71035.0
11116956,15/09/2008,63613.0,96912.0
11117017,11/09/2008,74061.0,71764.0
11117017,11/09/2008,74061.0,61485.0
11117170,23/01/2008,64864.0,96172.0
11117170,14/05/2008,64864.0,96172.0
11117170,20/10/2008,64864.0,96172.0
11117197,11/07/2008,66622.0,75058.0
11117267,21/05/2008,90352.0,79585.0
11117267,21/05/2008,90352.0,62242.0
11117482,25/02/2008,65121.0,93732.0
11117546,27/03/2008,89312.0,66582.0
11117546,01/10/2008,89312.0,66582.0
11117692,26/06/2008,68788.0,75406.0
11117692,26/06/2008,68788.0,99812.0
11117692,26/06/2008,68788.0,98068.0
11117700,19/03/2008,66622.0,65885.0
11117807,26/06/2008,93898.0,74651.0
11117807,02/01/2008,93898.0,61173.0
11117807,26/06/2008,93898.0,61173.0
11117807,02/01/2008,93898.0,83222.0
11117933,09/07/2008,91039.0,91039.0
11117985,07/02/2008,68911.0,61134.0
11117985,01/10/2008,68911.0,61134.0
11118009,10/11/2008,69116.0,85308.0
11118093,07/10/2008,73186.0,60579.0
11118093,16/04/2008,73186.0,94753.0
11118097,17/04/2008,73186.0,94753.0
11118157,09/01/2008,72801.0,72801.0
11118193,23/07/2008,73383.0,77068.0
11118533,12/05/2008,66154.0,66096.0
11118679,13/11/2008,99086.0,68593.0
11118679,13/11/2008,99086.0,60623.0
11118800,04/09/2008,76272.0,71380.0
11118803,24/04/2008,88496.0,92464.0
11118803,28/11/2008,88496.0,75919.0
11118885,18/12/2008,85697.0,61860.0
11118885,18/12/2008,85697.0,63589.0
11118926,05/08/2008,75301.0,96021.0
11119100,30/06/2008,62536.0,63589.0
11119100,30/06/2008,62536.0,69187.0
11119183,10/12/2008,94956.0,98852.0
11119186,14/03/2008,93764.0,75432.0
11119262,13/06/2008,64064.0,59738.0
11119262,13/06/2008,64064.0,99004.0
11119352,26/02/2008,82105.0,71087.0
11119464,28/10/2008,62038.0,92078.0
11119550,18/04/2008,65284.0,83852.0
11119550,23/09/2008,65284.0,83852.0
11119553,30/09/2008,73150.0,70026.0
11119554,31/01/2008,93839.0,71946.0
11119554,31/01/2008,93839.0,72820.0
11119603,29/04/2008,59866.0,98558.0
11119603,03/12/2008,59866.0,98558.0
11119637,11/12/2008,60280.0,78326.0
11119637,11/12/2008,60280.0,83313.0
